Date,Benchmark Eurostoxx50,Benchmark Stoxx600
2010-01-04,3017.800048828125,257.6499938964844
2010-01-05,3012.360107421875,257.5899963378906
2010-01-06,3009.659912109375,257.9599914550781
2010-01-07,3007.340087890625,258.0400085449219
2010-01-08,3017.85009765625,259.1499938964844
2010-01-11,3010.239990234375,258.8099975585937
2010-01-12,2976.889892578125,256.3800048828125
2010-01-13,2978.409912109375,256.9599914550781
2010-01-14,2989.7099609375,258.8399963378906
2010-01-15,2940.25,256.44000244140625
2010-01-18,2957.8701171875,258.2099914550781
2010-01-19,2984.820068359375,260.260009765625
2010-01-20,2914.60009765625,256.29998779296875
2010-01-21,2863.25,252.75999450683597
2010-01-22,2836.800048828125,249.91000366210935
2010-01-25,2807.300048828125,248.2899932861328
2010-01-26,2827.739990234375,249.41000366210935
2010-01-27,2787.39990234375,247.30999755859372
2010-01-28,2737.330078125,244.6100006103516
2010-01-29,2776.830078125,246.9600067138672
2010-02-01,2793.2900390625,248.4199981689453
2010-02-02,2830.010009765625,250.8000030517578
2010-02-03,2804.610107421875,249.3999938964844
2010-02-04,2707.449951171875,242.6999969482422
2010-02-05,2631.639892578125,237.4600067138672
2010-02-08,2664.2900390625,238.91000366210935
2010-02-09,2668.429931640625,239.19000244140625
2010-02-10,2700.169921875,240.91000366210935
2010-02-11,2680.25,241.7400054931641
2010-02-12,2674.4599609375,241.0200042724609
2010-02-15,2683.830078125,241.9199981689453
2010-02-16,2720.77001953125,244.3800048828125
2010-02-17,2762.25,247.69000244140625
2010-02-18,2778.300048828125,249.13999938964844
2010-02-19,2793.3701171875,250.3000030517578
2010-02-22,2778.1201171875,249.6699981689453
2010-02-23,2730.570068359375,246.7400054931641
2010-02-24,2734.949951171875,247.22000122070312
2010-02-25,2684.419921875,243.2899932861328
2010-02-26,2728.469970703125,245.8000030517578
2010-03-01,2772.699951171875,248.69000244140625
2010-03-02,2796.330078125,250.6499938964844
2010-03-03,2822.590087890625,252.6000061035156
2010-03-04,2816.10009765625,253.0
2010-03-05,2877.43994140625,257.0899963378906
2010-03-08,2879.2900390625,256.8699951171875
2010-03-09,2880.7099609375,256.7300109863281
2010-03-10,2909.39990234375,258.239990234375
2010-03-11,2895.739990234375,257.6000061035156
2010-03-12,2898.360107421875,258.3999938964844
2010-03-15,2870.550048828125,256.6499938964844
2010-03-16,2905.929931640625,259.0299987792969
2010-03-17,2931.31005859375,261.3399963378906
2010-03-18,2913.739990234375,261.20001220703125
2010-03-19,2897.949951171875,260.20001220703125
2010-03-22,2890.75,260.1199951171875
2010-03-23,2910.52001953125,261.8500061035156
2010-03-24,2903.93994140625,262.19000244140625
2010-03-25,2948.090087890625,264.7900085449219
2010-03-26,2940.93994140625,263.5899963378906
2010-03-29,2947.489990234375,263.8900146484375
2010-03-30,2939.679931640625,263.8699951171875
2010-03-31,2931.159912109375,263.57000732421875
2010-04-01,2978.5,267.6199951171875
2010-04-05,2978.5,267.6199951171875
2010-04-06,2989.489990234375,269.3699951171875
2010-04-07,2974.6201171875,268.6099853515625
2010-04-08,2942.31005859375,266.2799987792969
2010-04-09,2993.5400390625,269.739990234375
2010-04-12,3002.22998046875,269.3599853515625
2010-04-13,2988.239990234375,268.69000244140625
2010-04-14,3008.030029296875,270.44000244140625
2010-04-15,3012.64990234375,272.1400146484375
2010-04-16,2949.64990234375,267.9200134277344
2010-04-19,2940.18994140625,266.1300048828125
2010-04-20,2983.909912109375,269.760009765625
2010-04-21,2947.639892578125,268.2300109863281
2010-04-22,2897.590087890625,265.32000732421875
2010-04-23,2918.110107421875,267.4200134277344
2010-04-26,2947.0400390625,270.1000061035156
2010-04-27,2838.780029296875,261.6499938964844
2010-04-28,2788.5400390625,258.239990234375
2010-04-29,2828.1201171875,261.739990234375
2010-04-30,2816.860107421875,259.9100036621094
2010-05-03,2816.5,260.5199890136719
2010-05-04,2708.1201171875,252.9600067138672
2010-05-05,2679.300048828125,250.5500030517578
2010-05-06,2611.409912109375,246.8999938964844
2010-05-07,2500.179931640625,237.17999267578125
2010-05-10,2758.889892578125,254.13999938964844
2010-05-11,2730.47998046875,252.92999267578125
2010-05-12,2764.31005859375,256.6000061035156
2010-05-13,2764.31005859375,256.6000061035156
2010-05-14,2633.919921875,248.4600067138672
2010-05-17,2635.340087890625,248.08999633789065
2010-05-18,2698.2099609375,251.3000030517578
2010-05-19,2619.47998046875,243.7100067138672
2010-05-20,2569.580078125,238.27999877929688
2010-05-21,2574.179931640625,237.1100006103516
2010-05-24,2574.179931640625,237.1100006103516
2010-05-25,2488.5,232.1100006103516
2010-05-26,2530.340087890625,237.7400054931641
2010-05-27,2619.360107421875,244.7899932861328
2010-05-28,2614.06005859375,244.00999450683597
2010-05-31,2610.260009765625,244.97000122070312
2010-06-01,2606.580078125,245.33999633789065
2010-06-02,2601.97998046875,245.3999938964844
2010-06-03,2634.159912109375,248.91000366210935
2010-06-04,2553.590087890625,244.52999877929688
2010-06-07,2529.969970703125,242.7100067138672
2010-06-08,2510.840087890625,240.05999755859372
2010-06-09,2556.679931640625,244.6000061035156
2010-06-10,2608.739990234375,248.4600067138672
2010-06-11,2638.31005859375,249.4600067138672
2010-06-14,2683.4599609375,252.52999877929688
2010-06-15,2716.300048828125,254.27999877929688
2010-06-16,2718.72998046875,254.47000122070312
2010-06-17,2728.1201171875,254.8800048828125
2010-06-18,2737.02001953125,255.5
2010-06-21,2768.27001953125,258.17999267578125
2010-06-22,2745.969970703125,256.9200134277344
2010-06-23,2704.800048828125,254.44000244140625
2010-06-24,2645.320068359375,249.77999877929688
2010-06-25,2629.25,248.3300018310547
2010-06-28,2668.669921875,251.3600006103516
2010-06-29,2556.340087890625,243.82000732421875
2010-06-30,2573.320068359375,243.32000732421875
2010-07-01,2518.64990234375,237.3000030517578
2010-07-02,2522.360107421875,237.2700042724609
2010-07-05,2507.830078125,236.67999267578125
2010-07-06,2578.68994140625,242.75999450683597
2010-07-07,2634.389892578125,246.05999755859372
2010-07-08,2666.419921875,248.6000061035156
2010-07-09,2681.199951171875,250.08999633789065
2010-07-12,2686.090087890625,251.17999267578125
2010-07-13,2737.590087890625,255.9900054931641
2010-07-14,2738.9599609375,255.9900054931641
2010-07-15,2702.81005859375,252.97000122070312
2010-07-16,2645.610107421875,248.1100006103516
2010-07-19,2634.60009765625,246.17999267578125
2010-07-20,2627.280029296875,246.3500061035156
2010-07-21,2639.52001953125,249.2400054931641
2010-07-22,2714.2099609375,254.3699951171875
2010-07-23,2719.1298828125,255.97000122070312
2010-07-26,2743.1201171875,257.1199951171875
2010-07-27,2769.31005859375,258.1099853515625
2010-07-28,2766.110107421875,257.2099914550781
2010-07-29,2752.929931640625,256.260009765625
2010-07-30,2742.139892578125,255.3500061035156
2010-08-02,2822.169921875,262.0899963378906
2010-08-03,2818.969970703125,262.0599975585937
2010-08-04,2825.080078125,262.1700134277344
2010-08-05,2819.340087890625,261.4800109863281
2010-08-06,2779.340087890625,258.7099914550781
2010-08-09,2827.27001953125,262.260009765625
2010-08-10,2800.02001953125,259.92999267578125
2010-08-11,2724.159912109375,254.67999267578125
2010-08-12,2720.85009765625,254.92999267578125
2010-08-13,2708.72998046875,255.55999755859372
2010-08-16,2698.2900390625,255.6100006103516
2010-08-17,2737.68994140625,258.4700012207031
2010-08-18,2728.659912109375,257.6000061035156
2010-08-19,2675.02001953125,253.8999938964844
2010-08-20,2643.97998046875,252.1499938964844
